tourney_id,tourney_name,match_id,winner_name,loser_name
1955-D025,Davis Cup EUR SF: GBR vs ITA,4,Nicola Pietrangeli,Billy Knight
1955-D025,Davis Cup EUR SF: GBR vs ITA,5,Orlando Sirola,Roger Becker
1955-D026,Davis Cup EUR R1: GER vs IRL,1,Christoph Biederlack,Alan Haughton
1955-D026,Davis Cup EUR R1: GER vs IRL,2,Ernst Buchholz,Guy P Jackson
1955-D026,Davis Cup EUR R1: GER vs IRL,4,Guy P Jackson,Christoph Biederlack
1955-D026,Davis Cup EUR R1: GER vs IRL,5,Rupert Huber,Alan Haughton
1955-D027,Davis Cup EUR R2: GER vs ITA,1,Fausto Gardini,Christoph Biederlack
1955-D027,Davis Cup EUR R2: GER vs ITA,2,Giuseppe Merlo,Rupert Huber
1955-D027,Davis Cup EUR R2: GER vs ITA,4,Fausto Gardini,Rupert Huber
1955-D027,Davis Cup EUR R2: GER vs ITA,5,Giuseppe Merlo,Christoph Biederlack
1955-D028,Davis Cup EUR F: ITA vs SWE,1,Fausto Gardini,Sven Viktor Davidson
1955-D028,Davis Cup EUR F: ITA vs SWE,2,Giuseppe Merlo,Lennart Bergelin
1955-D028,Davis Cup EUR F: ITA vs SWE,4,Sven Viktor Davidson,Orlando Sirola
1955-D028,Davis Cup EUR F: ITA vs SWE,5,Fausto Gardini,Steffan Oscar Stockenberg
1955-D029,Davis Cup AME F: JPN vs PHI,1,Kosei Kamo,Raymundo Deyro
1955-D029,Davis Cup AME F: JPN vs PHI,2,Atsushi Miyagi,Felicisimo Ampon
1955-D029,Davis Cup AME F: JPN vs PHI,4,Kosei Kamo,Felicisimo Ampon
1955-D029,Davis Cup AME F: JPN vs PHI,5,Raymundo Deyro,Atsushi Miyagi
1955-D030,Davis Cup EUR SF: MYA vs PHI,1,Felicisimo Ampon,Ko Ko
1955-D030,Davis Cup EUR SF: MYA vs PHI,2,Raymundo Deyro,Joe Ba Maung
1955-D030,Davis Cup EUR SF: MYA vs PHI,4,Raymundo Deyro,Ba Thaung
1955-D030,Davis Cup EUR SF: MYA vs PHI,5,Juan Maria Jose,Joe Ba Maung
1955-D031,Davis Cup EUR R1: SUI vs NED,1,Martin Froesch,Hans Van Dalsum
1955-D031,Davis Cup EUR R1: SUI vs NED,2,Fred Dehnert,Paul Blondel
1955-D031,Davis Cup EUR R1: SUI vs NED,4,Martin Froesch,Fred Dehnert
1955-D031,Davis Cup EUR R1: SUI vs NED,5,Paul Blondel,Hans Van Swol
1955-D032,Davis Cup EUR R1: NOR vs RSA,1,Ian C Vermaak,Nils Erik Hessen
1955-D032,Davis Cup EUR R1: NOR vs RSA,2,W Russell Seymour,Gunnar Sjowall
1955-D032,Davis Cup EUR R1: NOR vs RSA,4,Gordon Forbes,Finn Dag Jagge
1955-D032,Davis Cup EUR R1: NOR vs RSA,5,Finn Soehol,W Russell Seymour
1955-D033,Davis Cup EUR R1: POR vs TCH,1,Vladimir Zabrodsky,David Cohen
1955-D033,Davis Cup EUR R1: POR vs TCH,2,Jiri Javorsky,Jose Da Silva
1955-D033,Davis Cup EUR R1: POR vs TCH,4,Vladimir Zabrodsky,Jose Da Silva
1955-D033,Davis Cup EUR R1: POR vs TCH,5,Jiri Javorsky,David Cohen
1955-D034,Davis Cup EUR R2: SUI vs SWE,1,Sven Viktor Davidson,Martin Froesch
1955-D034,Davis Cup EUR R2: SUI vs SWE,2,Lennart Bergelin,Paul Blondel
1955-D034,Davis Cup EUR R2: SUI vs SWE,4,Lennart Bergelin,Martin Froesch
1955-D034,Davis Cup EUR R2: SUI vs SWE,5,Uffe Schmidt,Paul Blondel
1956-520,Roland Garros,1,Fernando Olozaga,Manuel Morales
1956-520,Roland Garros,2,Ashley Cooper,Wayne Van Voorhees
1956-520,Roland Garros,3,Paul Desq,Samir El Khoury
1956-520,Roland Garros,4,Michael Davies,Orlando H Garrido
1956-520,Roland Garros,5,Andres R Hammersley,Bob Macy
1956-520,Roland Garros,6,Kurt Nielsen,Rod Laver
1956-520,Roland Garros,7,Jean Claude Molinari,Torsten Johansson
1956-520,Roland Garros,8,Nadim Hajjar,Jacques Weiss
1956-520,Roland Garros,9,Jozsef Asboth,Giorgio Fachini
1956-520,Roland Garros,10,Sven Viktor Davidson,Edgar N Powers
1956-520,Roland Garros,11,Orlando Sirola,Esteban Reyes Jr
1956-520,Roland Garros,12,Pierre Darmon,Gustavo Rueda
1956-520,Roland Garros,13,Francis Nys,Robert Laval
1956-520,Roland Garros,14,Don Candy,Andre Favieres
1956-520,Roland Garros,15,Gil De Kermadec,Jacques Mey
1956-520,Roland Garros,16,Marc Lasry,C Alphonso Smith
1956-520,Roland Garros,17,Franz Feldbausch,Alain Lartigue
1956-520,Roland Garros,18,Jaroslav Drobny,Bob Howe
1956-520,Roland Garros,19,Bob Mark,Pierre Rinderknech
1956-520,Roland Garros,20,Paul Jalabert,Iyo Pimentel
1956-520,Roland Garros,21,Robert Wilson,John F Obrien
1956-520,Roland Garros,22,Herb Flam,Kamilo Keretic
1956-520,Roland Garros,23,Tony Vincent,Georges Pasquier
1956-520,Roland Garros,24,Henri Pellizza,Paul A Willey
1956-520,Roland Garros,25,Trevor Fancutt,Andres Gimeno
1956-520,Roland Garros,26,Gino Mezzi,Iliya Panajatovic
1956-520,Roland Garros,27,Dean Brinkman,Philippe Chatrier
1956-520,Roland Garros,28,Eduardo P Argon,Christophe Lesage
1956-520,Roland Garros,29,Robert Perry,Jean Pierre Bergerat
1956-520,Roland Garros,30,Ian C Vermaak,Rafiq Ahmad
1956-520,Roland Garros,31,Robert Haillet,Pierre Pinart
1956-520,Roland Garros,32,Irvin Dorfman,Jean De La Prade
1956-520,Roland Garros,33,Giuseppe Merlo,Tim Sturdza
1956-520,Roland Garros,34,Andras Adam Stolpa,Jacques Malosse
1956-520,Roland Garros,35,Roland Borghini,Lewis Barclay
1956-520,Roland Garros,36,Malcolm Fox,Umberto Bergamo
1956-520,Roland Garros,37,Paul Remy,Billy Knight
1956-520,Roland Garros,38,Georges Deniau,Keith Hawton
1956-520,Roland Garros,39,Khwaja Saeed Hai,Marcel Schaff
1956-520,Roland Garros,40,Donald Lm Black,Wladimir Lerque
1956-520,Roland Garros,41,Art Larsen,Roger Dubuc
1956-520,Roland Garros,42,Christian Grandet,Andy Stern
1956-520,Roland Garros,43,Uffe Schmidt,Emilio Martinez
1956-520,Roland Garros,44,Alexander Popovic,Jerry Slobin
1956-520,Roland Garros,45,Luis Ayala,Xavier Perreau Saussine
1956-520,Roland Garros,46,Philippe Deniau,Jean Becker
1956-520,Roland Garros,47,Nicola Pietrangeli,Jean Ivan Devroe
1956-520,Roland Garros,48,Gordon Forbes,Michel Lemasson
1956-520,Roland Garros,49,Peter Scholl,Tut Bartzen
1956-520,Roland Garros,50,Alain Lemyze,Andre Najar
1956-520,Roland Garros,51,Budge Patty,Rupert Huber
1956-520,Roland Garros,52,Jiri Javorsky,Mustapha Belkhodja
1956-520,Roland Garros,53,Jackie Brichant,Michel Follveider
1956-520,Roland Garros,54,Ivko Plecevic,Fernando Olozaga
1956-520,Roland Garros,55,Ashley Cooper,Paul Desq
1956-520,Roland Garros,56,Michael Davies,Andres R Hammersley
1956-520,Roland Garros,57,Kurt Nielsen,Jean Claude Molinari
1956-520,Roland Garros,58,Jozsef Asboth,Nadim Hajjar
1956-520,Roland Garros,59,Sven Viktor Davidson,Orlando Sirola
1956-520,Roland Garros,60,Pierre Darmon,Francis Nys
1956-520,Roland Garros,61,Don Candy,Gil De Kermadec
1956-520,Roland Garros,62,Franz Feldbausch,Marc Lasry
1956-520,Roland Garros,63,Jaroslav Drobny,Bob Mark
1956-520,Roland Garros,64,Robert Wilson,Paul Jalabert
1956-520,Roland Garros,65,Herb Flam,Tony Vincent
1956-520,Roland Garros,66,Trevor Fancutt,Henri Pellizza
1956-520,Roland Garros,67,Gino Mezzi,Dean Brinkman
1956-520,Roland Garros,68,Robert Perry,Eduardo P Argon
1956-520,Roland Garros,69,Robert Haillet,Ian C Vermaak
1956-520,Roland Garros,70,Giuseppe Merlo,Irvin Dorfman
1956-520,Roland Garros,71,Andras Adam Stolpa,Roland Borghini
1956-520,Roland Garros,72,Paul Remy,Malcolm Fox
1956-520,Roland Garros,73,Georges Deniau,Khwaja Saeed Hai
1956-520,Roland Garros,74,Art Larsen,Donald Lm Black
1956-520,Roland Garros,75,Uffe Schmidt,Christian Grandet
1956-520,Roland Garros,76,Luis Ayala,Alexander Popovic
1956-520,Roland Garros,77,Nicola Pietrangeli,Philippe Deniau
1956-520,Roland Garros,78,Gordon Forbes,Peter Scholl
1956-520,Roland Garros,79,Marcel Bernard,Alain Lemyze
1956-520,Roland Garros,80,Roger Becker,Torben Ulrich
1956-520,Roland Garros,81,Robert Abdesselam,Henri Chabance
1956-520,Roland Garros,82,Lew Hoad,Istvan Gulyas
1956-520,Roland Garros,83,Budge Patty,Jiri Javorsky
1956-520,Roland Garros,84,Jackie Brichant,Ivko Plecevic
1956-520,Roland Garros,85,Ashley Cooper,Michael Davies
1956-520,Roland Garros,86,Kurt Nielsen,Jozsef Asboth
1956-520,Roland Garros,87,Sven Viktor Davidson,Pierre Darmon
1956-520,Roland Garros,88,Don Candy,Franz Feldbausch
1956-520,Roland Garros,89,Jaroslav Drobny,Robert Wilson
1956-520,Roland Garros,90,Herb Flam,Trevor Fancutt
1956-520,Roland Garros,91,Robert Perry,Gino Mezzi
1956-520,Roland Garros,92,Giuseppe Merlo,Robert Haillet
1956-520,Roland Garros,93,Paul Remy,Andras Adam Stolpa
1956-520,Roland Garros,94,Art Larsen,Georges Deniau
1956-520,Roland Garros,95,Luis Ayala,Uffe Schmidt
1956-520,Roland Garros,96,Nicola Pietrangeli,Gordon Forbes
1956-520,Roland Garros,97,Roger Becker,Marcel Bernard
1956-520,Roland Garros,98,Lew Hoad,Robert Abdesselam
1956-520,Roland Garros,99,Jackie Brichant,Budge Patty
1956-520,Roland Garros,100,Ashley Cooper,Kurt Nielsen
1956-520,Roland Garros,101,Sven Viktor Davidson,Don Candy
1956-520,Roland Garros,102,Herb Flam,Jaroslav Drobny
1956-520,Roland Garros,103,Giuseppe Merlo,Robert Perry
1956-520,Roland Garros,104,Paul Remy,Art Larsen
1956-520,Roland Garros,105,Nicola Pietrangeli,Luis Ayala
1956-520,Roland Garros,106,Lew Hoad,Roger Becker
1956-520,Roland Garros,107,Ashley Cooper,Jackie Brichant
1956-520,Roland Garros,108,Sven Viktor Davidson,Herb Flam
1956-520,Roland Garros,109,Giuseppe Merlo,Paul Remy
1956-520,Roland Garros,110,Lew Hoad,Nicola Pietrangeli
1956-520,Roland Garros,111,Sven Viktor Davidson,Ashley Cooper
1956-520,Roland Garros,112,Lew Hoad,Giuseppe Merlo
1956-520,Roland Garros,113,Lew Hoad,Sven Viktor Davidson
1956-540,Wimbledon,1,Lew Hoad,Donald H Fontana
1956-540,Wimbledon,2,Trevor Fancutt,Peter Wooller
1956-540,Wimbledon,3,Dennis B Hughes,Dean Brinkman
1956-540,Wimbledon,4,John Fleitz,Emilio Martinez
1956-540,Wimbledon,5,Gil J Shea,Orlando H Garrido
1956-540,Wimbledon,6,Robert Perry,Soren Hojberg
1956-540,Wimbledon,7,Pablo S Eisenberg,Josip Palada
1956-540,Wimbledon,8,John F Obrien,Billy Knight
1956-540,Wimbledon,9,Ramanathan Krishnan,Jaroslav Drobny
1956-540,Wimbledon,10,Don Candy,Pierre Darmon
1956-540,Wimbledon,11,Mal Anderson,Gino Mezzi
1956-540,Wimbledon,12,Gunnar Sjowall,Khwaja Saeed Hai
1956-540,Wimbledon,13,Nicola Pietrangeli,Brian C Bowman
1956-540,Wimbledon,14,Iyo Pimentel,Geoff Paish
1956-540,Wimbledon,15,Buster Farrar,Dick Potter
1956-540,Wimbledon,16,Steffan Oscar Stockenberg,Fred Dehnert
1956-540,Wimbledon,17,Budge Patty,Freddie Huber
1956-540,Wimbledon,18,Robert Wilson,Paul A Willey
1956-540,Wimbledon,19,Neale Fraser,Gardnar Mulloy
1956-540,Wimbledon,20,Joe Blatchford,Andres R Hammersley
1956-540,Wimbledon,21,Roy Emerson,Brian E Page
1956-540,Wimbledon,22,Tony Pickard,Derek R Collins
1956-540,Wimbledon,23,Bob Howe,Robert Abdesselam
1956-540,Wimbledon,24,Franz Feldbausch,Eddie C Ford
1956-540,Wimbledon,25,Hamilton Richardson,Jack Arkinstall
1956-540,Wimbledon,26,Gordon E Mudge,S Derrick Lester
1956-540,Wimbledon,27,Barry Mackay,Geoffrey A Cass
1956-540,Wimbledon,28,Torben Ulrich,Vladimir Petrovic
1956-540,Wimbledon,29,Alan Mills,Jiri Parma
1956-540,Wimbledon,30,Abe Segal,Bernard Destremeau
1956-540,Wimbledon,31,Arthur D Marshall,Kamel Moubarek
1956-540,Wimbledon,32,Munir Pirzada,Ralph T White
1956-540,Wimbledon,33,Ivor J Warwick,Iliya Panajatovic
1956-540,Wimbledon,34,John Alfred Thomas Horn,Hans Redl
1956-540,Wimbledon,35,Sammy Giammalva,Eduardo P Argon
1956-540,Wimbledon,36,Gordon Forbes,Wayne Van Voorhees
1956-540,Wimbledon,37,Tony Vincent,Peter Scholl
1956-540,Wimbledon,38,Herb Flam,Irvin Dorfman
1956-540,Wimbledon,39,Jean Claude Molinari,Howard F Walton
1956-540,Wimbledon,40,E Victor Seixas,Malcolm Fox
1956-540,Wimbledon,41,Michael Preston Hann,Roche Goosen
1956-540,Wimbledon,42,F Robin Kipping,Kamilo Keretic
1956-540,Wimbledon,43,Bruce Gulley,Reginald Bennett
1956-540,Wimbledon,44,J Allen Morris,Ed Bulmer
1956-540,Wimbledon,45,Oliver S Prenn,Peter Moys
1956-540,Wimbledon,46,Donald Lm Black,Gerry Oakley
1956-540,Wimbledon,47,Ashley Cooper,Michael Davies
1956-540,Wimbledon,48,Sven Viktor Davidson,Geoffrey D Owen
1956-540,Wimbledon,49,Andres Gimeno,Finn Soehol
1956-540,Wimbledon,50,Graham A Regan,Hans Van Dalsum
1956-540,Wimbledon,51,Ian C Vermaak,Julian Mayers
1956-540,Wimbledon,52,Uffe Schmidt,Hugh West Sweeney
1956-540,Wimbledon,53,Luis Ayala,Sayed Ibrahim Badr El Dine
1956-540,Wimbledon,54,Roger Becker,Joe D Hackett
1956-540,Wimbledon,55,S Akhtar Ali,Tony Clayton
1956-540,Wimbledon,56,Kurt Nielsen,Bob Mark
1956-540,Wimbledon,57,Hugh W Stewart,Kevin J Meyer
1956-540,Wimbledon,58,Art Larsen,Ron Holmberg
1956-540,Wimbledon,59,Lawrence E Barclay,Mustapha Belkhodja
1956-540,Wimbledon,60,Jackie Brichant,John Ward
1956-540,Wimbledon,61,Orlando Sirola,Rod Laver
1956-540,Wimbledon,62,Naresh Kumar,Armando Vieira
1956-540,Wimbledon,63,Geoffrey L Ward,H Clive Bernstein
1956-540,Wimbledon,64,Ken Rosewall,John Barrett
1956-540,Wimbledon,65,Lew Hoad,Trevor Fancutt
1956-540,Wimbledon,66,John Fleitz,Dennis B Hughes
1956-540,Wimbledon,67,Robert Perry,Gil J Shea
1956-540,Wimbledon,68,John F Obrien,Pablo S Eisenberg
1956-540,Wimbledon,69,Ramanathan Krishnan,Don Candy
1956-540,Wimbledon,70,Mal Anderson,Gunnar Sjowall
1956-540,Wimbledon,71,Nicola Pietrangeli,Iyo Pimentel
1956-540,Wimbledon,72,Steffan Oscar Stockenberg,Buster Farrar
1956-540,Wimbledon,73,Robert Wilson,Budge Patty
1956-540,Wimbledon,74,Neale Fraser,Joe Blatchford
1956-540,Wimbledon,75,Roy Emerson,Tony Pickard
1956-540,Wimbledon,76,Bob Howe,Franz Feldbausch
1956-540,Wimbledon,77,Hamilton Richardson,Gordon E Mudge
1956-540,Wimbledon,78,Torben Ulrich,Barry Mackay
1956-540,Wimbledon,79,Abe Segal,Alan Mills
1956-540,Wimbledon,80,Arthur D Marshall,Munir Pirzada
1956-540,Wimbledon,81,Ivor J Warwick,John Alfred Thomas Horn
1956-540,Wimbledon,82,Gordon Forbes,Sammy Giammalva
1956-540,Wimbledon,83,Herb Flam,Tony Vincent
1956-540,Wimbledon,84,E Victor Seixas,Jean Claude Molinari
1956-540,Wimbledon,85,F Robin Kipping,Michael Preston Hann
1956-540,Wimbledon,86,J Allen Morris,Bruce Gulley
1956-540,Wimbledon,87,Donald Lm Black,Oliver S Prenn
1956-540,Wimbledon,88,Ashley Cooper,Sven Viktor Davidson
1956-540,Wimbledon,89,Andres Gimeno,Graham A Regan
1956-540,Wimbledon,90,Uffe Schmidt,Ian C Vermaak
1956-540,Wimbledon,91,Luis Ayala,Roger Becker
1956-540,Wimbledon,92,Kurt Nielsen,S Akhtar Ali
1956-540,Wimbledon,93,Art Larsen,Hugh W Stewart
1956-540,Wimbledon,94,Jackie Brichant,Lawrence E Barclay
1956-540,Wimbledon,95,Orlando Sirola,Naresh Kumar
1956-540,Wimbledon,96,Ken Rosewall,Geoffrey L Ward
1956-540,Wimbledon,97,Lew Hoad,John Fleitz
1956-540,Wimbledon,98,John F Obrien,Robert Perry
1956-540,Wimbledon,99,Mal Anderson,Ramanathan Krishnan
1956-540,Wimbledon,100,Nicola Pietrangeli,Steffan Oscar Stockenberg
1956-540,Wimbledon,101,Neale Fraser,Robert Wilson
1956-540,Wimbledon,102,Bob Howe,Roy Emerson
1956-540,Wimbledon,103,Hamilton Richardson,Torben Ulrich
1956-540,Wimbledon,104,Abe Segal,Arthur D Marshall
1956-540,Wimbledon,105,Gordon Forbes,Ivor J Warwick
1956-540,Wimbledon,106,E Victor Seixas,Herb Flam
1956-540,Wimbledon,107,J Allen Morris,F Robin Kipping
1956-540,Wimbledon,108,Ashley Cooper,Donald Lm Black
1956-540,Wimbledon,109,Uffe Schmidt,Andres Gimeno
1956-540,Wimbledon,110,Luis Ayala,Kurt Nielsen
1956-540,Wimbledon,111,Art Larsen,Jackie Brichant
1956-540,Wimbledon,112,Ken Rosewall,Orlando Sirola
1956-540,Wimbledon,113,Lew Hoad,John F Obrien
1956-540,Wimbledon,114,Mal Anderson,Nicola Pietrangeli
1956-540,Wimbledon,115,Neale Fraser,Bob Howe
1956-540,Wimbledon,116,Hamilton Richardson,Abe Segal
1956-540,Wimbledon,117,E Victor Seixas,Gordon Forbes
1956-540,Wimbledon,118,J Allen Morris,Ashley Cooper
1956-540,Wimbledon,119,Uffe Schmidt,Luis Ayala
1956-540,Wimbledon,120,Ken Rosewall,Art Larsen
1956-540,Wimbledon,121,Lew Hoad,Mal Anderson
1956-540,Wimbledon,122,Hamilton Richardson,Neale Fraser
1956-540,Wimbledon,123,E Victor Seixas,J Allen Morris
1956-540,Wimbledon,124,Ken Rosewall,Uffe Schmidt
1956-540,Wimbledon,125,Lew Hoad,Hamilton Richardson
1956-540,Wimbledon,126,Ken Rosewall,E Victor Seixas
1956-540,Wimbledon,127,Lew Hoad,Ken Rosewall
1956-560,US Open,1,Ken Rosewall,Jeffrey Jf Robinson
1956-560,US Open,2,Paul Remy,Gene Land
1956-560,US Open,3,Art Larsen,Bob Mark
1956-560,US Open,4,Bill Kuross,John J Lesch
1956-560,US Open,5,John C Cullen,Geoffrey D Owen
1956-560,US Open,6,Hugh W Stewart,Morton Stern
1956-560,US Open,7,Robert Bedard,Bob Freedman
1956-560,US Open,8,Cliff P Mayne,Art Andrews
1956-560,US Open,9,Dick Savitt,Dave Snyder
1956-560,US Open,10,Dave Harum,Les Longshore
1956-560,US Open,11,Tim Coss,Richard M Ogden
1956-560,US Open,12,Dick Sorlein,Jack Ter Borg
1956-560,US Open,13,Pancho Contreras,Bill Tully
1956-560,US Open,14,Bob Barker,Sidney Burr Wood Iii
1956-560,US Open,15,Chauncey Depew Steele Jr,Pedro Bueno Neto
1956-560,US Open,16,Whitney Reed,Tony Clayton
1956-560,US Open,17,E Victor Seixas,Michael Davies
1956-560,US Open,18,Pierre Darmon,Wladimir Lerque
1956-560,US Open,19,Luis Ayala,Tommy Boys
1956-560,US Open,20,Armando Vieira,Dick Raskind
1956-560,US Open,21,Al Harum,Clyde C Freeman
1956-560,US Open,22,Reynaldo Garrido,Harry Van Renssalaer
1956-560,US Open,23,Torben Ulrich,Carl E Eltzholtz
1956-560,US Open,24,Ashley Cooper,Ed Dailey
1956-560,US Open,25,Tut Bartzen,Andy Paton Jr
1956-560,US Open,26,Mike Franks,Carl M Noble Jr
1956-560,US Open,27,Wilbert Davis,Samuel V Schoonmaker Iii
1956-560,US Open,28,Sidney Schwartz,Lonnie C Jordan Jr
1956-560,US Open,29,Jack Geller,Harold Freeman
1956-560,US Open,30,Sammy Giammalva,Ron Holmberg
1956-560,US Open,31,Crawford I Henry,Don Walraven
1956-560,US Open,32,Lew Hoad,Barry Walraven
1956-560,US Open,33,Les Dodson,Jimmy Gan
1956-560,US Open,34,Eddie Moylan,Greg Grant
1956-560,US Open,35,Gardnar Mulloy,Chris L Crawford
1956-560,US Open,36,Jerry Moss,Frederick J Krais Jr
1956-560,US Open,37,James Schmidt,Ned Neely
1956-560,US Open,38,Grant Golden,Val Harit
1956-560,US Open,39,Straight Clark,Paul Cranis
1956-560,US Open,40,Uffe Schmidt,J Allen Morris
1956-560,US Open,41,John M Cranston,Don Platt
1956-560,US Open,42,Abe Segal,Earl Butch Buchholz
1956-560,US Open,43,Robert Perry,Jim Farrin
1956-560,US Open,44,Billy Knight,Donald Dell
1956-560,US Open,45,Roy Emerson,Don Thompson
1956-560,US Open,46,Donald H Fontana,Alan Fox
1956-560,US Open,47,Herb Flam,Robert Haillet
1956-560,US Open,48,Hamilton Richardson,Rod Laver
1956-560,US Open,49,Roger Becker,Lorne Main
1956-560,US Open,50,Bill Quillian,Memo Garcia
1956-560,US Open,51,Barry Mackay,Dick Leslie
1956-560,US Open,52,Allen Quay,George A Ball
1956-560,US Open,53,Alejandro Olmedo,Renato Gori
1956-560,US Open,54,Mario Llamas,John Powless
1956-560,US Open,55,Mike E Green,Mal Anderson
1956-560,US Open,56,Neale Fraser,Calvin Maccracken
1956-560,US Open,57,Johann F Kupferburger,Sidney Burr Wood Jr
1956-560,US Open,58,Irvin Dorfman,Ubert C Vincent
1956-560,US Open,59,Dick Gaines,Oscar Furlong
1956-560,US Open,60,Jack W Frost,Henri Rochon
1956-560,US Open,61,Ed Meyer,Vernon Morgan
1956-560,US Open,62,Gil J Shea,Red Sledge Jr
1956-560,US Open,63,George Mandel,C Graham Daniels
1956-560,US Open,64,Norman J Perry,Maxwell Brown
1956-560,US Open,65,Ken Rosewall,Paul Remy
1956-560,US Open,66,Art Larsen,Bill Kuross
1956-560,US Open,67,Hugh W Stewart,John C Cullen
1956-560,US Open,68,Robert Bedard,Cliff P Mayne
1956-560,US Open,69,Dick Savitt,Dave Harum
1956-560,US Open,70,Tim Coss,Dick Sorlein
1956-560,US Open,71,Pancho Contreras,Bob Barker
1956-560,US Open,72,Whitney Reed,Chauncey Depew Steele Jr
1956-560,US Open,73,E Victor Seixas,Pierre Darmon
1956-560,US Open,74,Luis Ayala,Armando Vieira
1956-560,US Open,75,Reynaldo Garrido,Al Harum
1956-560,US Open,76,Ashley Cooper,Tut Bartzen
1956-560,US Open,77,Mike Franks,Wilbert Davis
1956-560,US Open,78,Sidney Schwartz,Jack Geller
1956-560,US Open,79,Sammy Giammalva,Crawford I Henry
1956-560,US Open,80,Lew Hoad,Les Dodson
1956-560,US Open,81,Eddie Moylan,Gardnar Mulloy
1956-560,US Open,82,Jerry Moss,James Schmidt
1956-560,US Open,83,Grant Golden,Straight Clark
1956-560,US Open,84,Uffe Schmidt,John M Cranston
1956-560,US Open,85,Abe Segal,Robert Perry
1956-560,US Open,86,Roy Emerson,Billy Knight
1956-560,US Open,87,Herb Flam,Donald H Fontana
1956-560,US Open,88,Hamilton Richardson,Roger Becker
1956-560,US Open,89,Bill Quillian,Barry Mackay
1956-560,US Open,90,Alejandro Olmedo,Allen Quay
1956-560,US Open,91,Mike E Green,Mario Llamas
1956-560,US Open,92,Neale Fraser,Johann F Kupferburger
1956-560,US Open,93,Irvin Dorfman,Dick Gaines
1956-560,US Open,94,Jack W Frost,Ed Meyer
1956-560,US Open,95,Gil J Shea,George Mandel
1956-560,US Open,96,Torben Ulrich,Norman J Perry
1956-560,US Open,97,Ken Rosewall,Art Larsen
1956-560,US Open,98,Hugh W Stewart,Robert Bedard
1956-560,US Open,99,Dick Savitt,Tim Coss
1956-560,US Open,100,Pancho Contreras,Whitney Reed
1956-560,US Open,101,E Victor Seixas,Luis Ayala
1956-560,US Open,102,Ashley Cooper,Mike Franks
1956-560,US Open,103,Sammy Giammalva,Sidney Schwartz
1956-560,US Open,104,Lew Hoad,Eddie Moylan
1956-560,US Open,105,Grant Golden,Jerry Moss
1956-560,US Open,106,Abe Segal,Uffe Schmidt
1956-560,US Open,107,Roy Emerson,Herb Flam
1956-560,US Open,108,Hamilton Richardson,Bill Quillian
1956-560,US Open,109,Alejandro Olmedo,Mike E Green
1956-560,US Open,110,Neale Fraser,Irvin Dorfman
1956-560,US Open,111,Gil J Shea,Jack W Frost
1956-560,US Open,112,Torben Ulrich,Reynaldo Garrido
1956-560,US Open,113,Ken Rosewall,Hugh W Stewart
1956-560,US Open,114,Dick Savitt,Pancho Contreras
1956-560,US Open,115,Ashley Cooper,Sammy Giammalva
1956-560,US Open,116,Lew Hoad,Grant Golden
1956-560,US Open,117,Roy Emerson,Abe Segal
1956-560,US Open,118,Hamilton Richardson,Alejandro Olmedo
1956-560,US Open,119,Neale Fraser,Gil J Shea
1956-560,US Open,120,E Victor Seixas,Torben Ulrich
1956-560,US Open,121,Ken Rosewall,Dick Savitt
1956-560,US Open,122,Lew Hoad,Roy Emerson
1956-560,US Open,123,Neale Fraser,Hamilton Richardson
1956-560,US Open,124,E Victor Seixas,Ashley Cooper
1956-560,US Open,125,Lew Hoad,Neale Fraser
1956-560,US Open,126,Ken Rosewall,E Victor Seixas
1956-560,US Open,127,Ken Rosewall,Lew Hoad
1956-580,Australian Open,1,Lew Hoad,Glen Sheil
1956-580,Australian Open,2,Bill Gilmour,Graeme Stewart
1956-580,Australian Open,3,Mervyn Rose,Max Collins
1956-580,Australian Open,4,Bob Mark,Esteban Reyes Jr
1956-580,Australian Open,5,Neale Fraser,Warren Jacques
1956-580,Australian Open,6,Barry Phillips Moore,J Barry Green
1956-580,Australian Open,7,Roy Emerson,Jack Dobbs
1956-580,Australian Open,8,Gil J Shea,Neil C Gibson
1956-580,Australian Open,9,Herb Flam,Jerry Moss
1956-580,Australian Open,10,Don Candy,Graham Lovett
1956-580,Australian Open,11,Peter Newman,Les Flanders
1956-580,Australian Open,12,Ashley Cooper,D Young
1956-580,Australian Open,13,Brian C Bowman,Rod Laver
1956-580,Australian Open,14,Mal Anderson,Paul Francis Hearnden
1956-580,Australian Open,15,Doug H Reid,D Sheperd
1956-580,Australian Open,16,Ken Rosewall,R Brant
1956-580,Australian Open,17,Lew Hoad,Bill Gilmour
1956-580,Australian Open,18,Mervyn Rose,Bob Mark
1956-580,Australian Open,19,Neale Fraser,Barry Phillips Moore
1956-580,Australian Open,20,Gil J Shea,Roy Emerson
1956-580,Australian Open,21,Herb Flam,Don Candy
